1,-1,0,0,46
0,-1,1,0,46
1,1,1,0,46
2,-1,0,1,51
1,-1,0,2,51
0,-1,1,2,51
2,-1,1,2,52
0,-1,2,2,52
0,-1,3,2,52
2,1,3,2,52
1,1,3,2,51
0,1,3,1,51
1,1,2,1,51
2,1,2,0,51
0,1,2,0,50
1,-1,1,1,50
0,1,1,1,50
2,-1,0,1,51
1,1,0,1,51
0,-1,1,0,51
2,-1,1,0,52
0,1,1,0,52
1,-1,0,1,52
2,1,0,1,52
1,1,0,1,51
1,1,0,1,53
0,-1,1,0,53
1,-1,1,1,53
0,1,1,1,53
1,1,0,1,53
2,-1,4,2,56
1,1,4,3,55
2,1,4,3,56
1,-1,4,3,56
2,-1,4,2,56
0,-1,2,1,57
1,-1,1,1,57
0,1,2,0,57
1,1,2,1,57
0,-1,2,1,57
0,1,2,3,57
2,1,2,3,58
0,-1,2,3,58
2,-1,1,3,58
0,1,2,3,57
1,-1,6,5,59
2,1,6,4,60
1,1,6,5,60
2,-1,6,5,60
1,-1,6,5,59
2,-1,0,0,55
0,1,1,0,54
1,1,1,1,54
0,-1,1,1,54
2,1,0,1,55
2,1,0,1,56
0,1,1,1,56
1,-1,1,1,56
0,-1,1,0,56
2,-1,0,0,56
2,-1,0,0,55
1,-1,1,8,61
2,-1,1,8,62
0,1,1,8,62
1,1,0,8,62
2,1,0,7,62
0,-1,1,7,61
1,-1,1,8,61
1,-1,1,0,61
1,-1,1,1,61
0,1,1,1,61
1,1,0,1,61
2,-1,0,0,62
2,-1,0,0,63
0,-1,1,0,63
2,-1,1,0,64
0,-1,2,0,64
1,1,2,0,64
2,-1,0,4,69
1,-1,0,4,68
1,-1,0,3,68
2,1,0,2,69
1,1,0,3,69
1,1,0,4,69
2,-1,0,4,69
1,1,0,0,71
0,1,1,0,71
1,1,1,1,71
0,-1,1,1,71
1,1,0,2,71
2,1,0,2,72
1,1,0,3,72
1,1,0,4,72
1,1,0,5,72
2,1,0,5,73
1,-1,0,5,73
2,1,0,4,74
1,1,0,5,74
0,1,1,5,74
2,-1,1,5,74
2,-1,1,5,73
1,-1,1,5,72
0,1,2,4,72
1,-1,2,4,72
2,-1,2,3,72
0,-1,2,3,71
1,1,1,4,71
0,-1,1,4,71
1,-1,0,4,71
2,-1,0,3,71
1,-1,0,3,70
2,-1,0,2,70
0,1,1,2,69
2,-1,1,2,69
2,-1,1,2,68
1,-1,1,2,67
1,-1,1,1,67
0,-1,1,0,67
2,-1,0,0,67
0,1,1,0,66
0,1,2,0,66
0,1,3,0,66
2,1,3,0,67
1,-1,3,0,67
1,-1,0,0,70
2,1,0,0,70
0,-1,1,0,69
1,-1,1,1,69
0,-1,2,1,69
1,1,2,1,69
0,-1,3,0,69
1,-1,3,1,69
2,1,3,1,69
0,-1,4,1,68
1,1,4,1,68
2,1,4,0,68
1,1,4,0,67
1,-1,3,3,70
0,1,3,3,70
1,1,2,3,70
1,1,2,2,70
0,1,2,1,70
1,-1,1,2,70
2,1,1,2,70
1,-1,1,3,69
2,-1,1,3,70
1,-1,1,4,70
0,-1,2,4,70
1,-1,2,5,70
0,1,2,5,70
0,1,1,5,70
1,1,0,5,70
2,1,0,4,70
1,-1,0,5,69
2,1,0,5,69
0,-1,1,5,68
1,1,1,5,68
1,1,1,4,68
0,-1,2,3,68
2,-1,2,3,69
0,-1,3,3,69
1,1,3,3,69
2,-1,3,2,70
1,-1,3,3,70
2,1,2,0,74
0,1,2,0,73
2,-1,1,0,74
0,-1,2,0,74
2,1,2,0,74
1,1,1,5,67
0,1,1,4,67
1,-1,0,5,67
1,-1,0,6,67
2,1,0,6,67
1,-1,0,7,66
0,-1,1,7,66
1,1,1,7,66
1,1,1,6,66
2,-1,1,5,67
1,1,1,5,67
0,1,3,5,66
0,1,2,5,66
2,1,1,5,66
0,-1,2,5,65
1,-1,2,6,65
0,-1,3,6,65
1,1,3,6,65
0,-1,4,5,65
2,-1,4,5,66
0,1,4,5,66
0,1,3,5,66
1,-1,0,0,73
2,1,0,0,73
0,-1,1,0,72
1,-1,1,1,72
0,-1,2,1,72
1,1,2,1,72
0,-1,3,0,72
1,1,3,0,72
1,1,0,0,74
0,1,1,0,74
2,1,1,0,75
0,1,2,0,75
2,1,2,0,76
1,-1,2,0,76
1,-1,1,0,77
0,1,1,0,77
2,1,0,0,77
0,-1,1,0,76
1,1,1,0,76
2,1,5,1,76
0,-1,6,1,75
2,-1,6,1,76
0,1,6,1,76
2,1,5,1,76
1,-1,4,0,84
1,-1,4,1,84
1,-1,4,2,84
1,-1,4,3,84
0,1,4,3,84
1,-1,3,4,84
2,-1,3,4,85
0,-1,4,4,85
2,1,4,4,85
2,1,4,4,84
0,1,4,4,83
2,1,3,4,83
1,-1,3,5,82
2,1,3,5,82
1,1,3,5,81
1,1,3,4,81
2,1,3,3,81
2,1,3,3,80
1,-1,3,4,79
2,-1,3,4,80
0,1,3,4,80
1,1,2,4,80
2,-1,2,3,81
0,1,2,3,81
2,1,1,3,81
0,1,1,3,80
2,-1,0,3,81
1,1,0,3,81
0,-1,1,2,81
1,1,1,2,81
2,1,1,1,81
2,1,1,1,80
0,1,1,1,79
2,-1,0,1,80
1,1,0,1,80
0,-1,1,0,80
2,-1,1,0,81
1,1,1,0,81
1,-1,0,0,85
0,-1,1,0,85
1,1,1,0,85
1,-1,2,2,86
0,1,3,1,86
1,1,3,2,86
0,-1,3,2,86
1,-1,2,2,86
1,1,0,0,86
0,1,1,0,86
0,1,2,0,86
1,-1,2,0,86
0,-1,2,0,0
1,1,1,1,0
0,1,2,1,0
0,1,3,1,0
1,-1,3,1,0
0,-1,3,0,0
0,-1,2,0,0
2,1,0,5,4
1,1,0,6,4
2,-1,0,6,4
1,-1,0,6,3
2,1,0,5,4
2,1,0,2,0
2,1,0,2,1
1,-1,0,2,1
2,1,0,1,2
0,1,1,1,2
2,-1,1,1,2
1,-1,1,1,1
2,-1,1,0,1
1,-1,1,0,0
2,1,1,1,8
0,-1,2,1,7
2,-1,2,1,8
0,1,2,1,8
2,1,1,1,8
1,-1,0,0,6
1,-1,0,1,6
2,-1,0,1,7
0,-1,1,1,7
1,1,1,1,7
1,1,1,0,7
1,-1,4,0,9
1,-1,4,1,9
0,1,4,1,9
0,1,3,1,9
1,1,2,1,9
2,1,2,0,9
0,1,2,0,8
2,-1,1,0,9
1,-1,1,1,9
0,1,1,1,9
2,1,0,1,9
0,-1,1,1,8
1,-1,1,2,8
1,-1,1,3,8
2,1,1,3,8
0,-1,2,3,7
2,-1,2,3,8
1,1,2,3,8
2,1,2,2,8
0,1,2,2,7
0,1,1,2,7
2,1,0,2,7
0,-1,1,2,6
1,1,1,2,6
2,1,1,1,6
1,-1,1,2,5
0,1,1,2,5
1,1,0,2,5
1,1,0,1,5
2,1,0,0,5
1,1,0,0,4
1,1,0,3,15
2,1,0,3,16
1,-1,0,3,16
2,-1,0,2,16
1,1,0,3,15
0,-1,7,4,28
1,1,6,5,28
0,1,7,5,28
1,-1,7,5,28
0,-1,7,4,28
1,1,6,3,12
2,1,6,3,13
1,-1,6,3,13
2,-1,6,2,13
1,1,6,3,12
0,-1,4,1,15
1,-1,3,1,15
2,1,3,0,16
1,1,3,1,16
0,1,4,1,16
0,1,5,1,16
1,-1,5,1,16
2,1,5,0,17
0,-1,5,0,17
2,-1,4,0,17
2,-1,4,0,16
1,1,4,1,15
0,-1,4,1,15
0,1,3,1,17
2,1,3,1,18
0,1,4,1,18
2,1,4,1,19
1,1,4,2,19
2,-1,4,2,19
0,-1,4,2,18
2,-1,3,2,18
1,1,3,3,17
2,1,3,3,18
0,1,4,3,18
0,1,5,3,18
2,-1,5,3,18
0,-1,5,3,17
1,-1,4,3,17
1,-1,4,2,17
1,-1,4,1,17
0,-1,4,0,17
0,-1,3,0,17
2,1,2,0,18
1,1,2,1,18
2,-1,2,1,18
0,1,3,1,17
0,1,2,4,13
1,-1,2,4,13
1,-1,2,3,13
0,-1,2,2,13
0,-1,1,2,13
1,-1,0,2,13
2,1,0,1,14
1,1,0,2,14
0,1,1,2,14
0,1,2,2,14
1,1,2,3,14
0,-1,2,3,14
1,1,1,4,14
2,-1,1,4,14
0,1,2,4,13
1,1,7,2,12
2,-1,7,2,12
1,-1,7,2,11
2,1,7,1,12
1,1,7,2,12
2,-1,4,1,14
1,1,4,2,13
2,-1,4,2,13
1,1,4,3,12
2,1,4,3,13
0,1,5,3,13
2,-1,5,3,13
1,-1,5,3,12
0,1,6,2,12
0,1,7,2,12
0,1,8,2,12
1,1,8,3,12
2,1,8,3,13
0,-1,8,3,13
1,-1,7,3,13
1,-1,7,2,13
0,-1,7,1,13
2,1,6,1,14
1,-1,6,1,14
2,-1,6,0,14
2,-1,6,0,13
0,-1,6,0,12
1,1,5,1,12
2,1,5,1,13
1,1,5,2,13
2,1,5,2,14
0,-1,5,2,14
1,-1,4,2,14
2,-1,4,1,14
1,1,5,0,21
1,1,5,1,21
2,-1,5,1,21
1,1,5,2,20
0,1,6,2,20
2,-1,6,2,20
2,-1,6,2,19
2,-1,6,2,18
1,1,6,3,17
0,-1,6,3,17
2,-1,5,3,17
2,-1,5,3,16
0,-1,5,3,15
2,-1,4,3,15
1,1,4,4,14
2,1,4,4,15
0,1,5,4,15
2,1,5,4,16
2,1,5,4,17
2,1,5,4,18
0,-1,5,4,18
2,-1,4,4,18
0,-1,4,4,17
1,-1,3,4,17
2,-1,3,3,17
1,-1,3,3,16
0,-1,3,2,16
1,1,2,3,16
2,-1,2,3,16
1,-1,2,3,15
0,-1,2,2,15
0,-1,1,2,15
1,-1,0,2,15
0,1,1,1,15
0,1,2,1,15
0,1,3,1,15
2,-1,3,1,15
1,1,3,2,14
2,-1,3,2,14
1,1,3,3,13
2,-1,3,3,13
1,-1,3,3,12
1,-1,3,2,12
2,1,3,1,13
0,1,4,1,13
1,-1,4,1,13
0,1,5,0,13
1,-1,5,0,13
2,1,1,4,17
1,-1,1,5,16
0,1,1,5,16
2,-1,0,5,17
0,-1,1,5,17
1,1,1,5,17
2,1,1,4,17
1,-1,2,0,15
2,-1,2,0,16
2,-1,2,0,17
0,1,2,0,17
1,-1,1,1,17
0,-1,2,1,17
2,1,2,1,17
1,-1,2,2,16
0,1,2,2,16
2,-1,1,2,17
0,1,1,2,17
2,1,0,2,17
1,1,0,2,16
0,-1,1,1,16
1,1,1,1,16
2,1,1,0,16
2,1,1,0,15
1,-1,1,1,14
0,-1,2,1,14
1,1,2,1,14
1,1,2,0,14
1,-1,0,2,18
0,1,1,1,18
2,-1,1,1,18
1,1,1,2,17
1,1,1,3,17
2,1,1,3,18
1,-1,1,3,18
0,-1,1,2,18
1,-1,0,2,18
1,1,1,3,20
0,1,1,2,20
1,-1,0,3,20
2,1,0,3,20
1,-1,0,4,19
0,-1,1,4,19
1,1,1,4,19
0,-1,2,3,19
1,-1,2,4,19
2,-1,2,4,20
1,1,2,4,20
0,1,2,3,20
1,1,1,3,20
1,1,2,4,17
0,1,2,3,17
1,-1,1,4,17
0,-1,2,4,17
1,1,2,4,17
0,1,9,3,22
1,-1,8,4,22
0,-1,9,4,22
1,1,9,4,22
0,1,9,3,22
2,1,3,9,20
1,-1,3,10,19
2,-1,3,10,20
1,1,3,10,20
2,1,3,9,20
2,-1,4,4,22
0,-1,5,4,22
2,1,5,4,22
0,1,5,4,21
2,-1,4,4,22
0,1,3,6,25
2,1,2,6,25
0,-1,3,6,24
2,-1,3,6,25
0,1,3,6,25
2,-1,1,1,20
1,-1,1,2,20
0,-1,2,2,20
2,-1,2,2,21
1,-1,2,3,21
2,-1,2,3,22
0,-1,3,3,22
1,1,3,3,22
2,1,3,2,22
2,1,3,2,21
2,1,3,2,20
1,1,3,2,19
0,1,3,1,19
1,-1,2,2,19
2,1,2,2,19
2,1,2,2,18
1,-1,2,3,17
2,-1,2,3,18
0,-1,3,3,18
1,-1,3,4,18
0,1,3,4,18
0,1,2,4,18
1,1,1,4,18
2,-1,1,3,19
0,1,1,3,19
1,1,0,3,19
1,1,0,2,19
0,-1,1,1,19
2,-1,1,1,20
1,-1,0,2,21
0,1,1,1,21
1,1,1,2,21
0,-1,1,2,21
1,-1,0,2,21
2,-1,3,2,32
1,1,3,2,32
0,-1,4,1,32
2,-1,4,1,33
0,1,4,1,33
0,1,3,1,33
2,1,2,1,33
1,-1,2,2,32
2,1,2,2,32
0,-1,3,2,31
2,-1,3,2,32
2,1,1,3,22
0,1,1,3,21
1,1,0,3,21
2,-1,0,2,22
0,-1,1,2,22
1,-1,1,3,22
2,1,1,3,22
1,1,1,5,23
0,1,1,4,23
2,-1,0,4,24
1,-1,0,5,24
2,1,0,5,24
0,-1,1,5,23
1,1,1,5,23
2,-1,0,1,31
0,-1,1,1,31
1,-1,1,2,31
2,1,1,2,31
1,-1,1,3,30
2,1,1,3,30
0,1,1,3,29
2,-1,0,3,30
1,1,0,3,30
1,1,0,2,30
2,-1,0,1,31
1,1,0,2,38
0,-1,1,1,38
1,-1,1,2,38
0,1,1,2,38
1,1,0,2,38
2,1,0,1,44
1,-1,0,2,43
0,-1,1,2,43
2,-1,1,2,44
0,1,1,2,44
1,1,0,2,44
2,1,0,1,44
1,-1,0,0,43
2,-1,0,0,44
1,-1,0,1,44
0,-1,1,1,44
1,1,1,1,44
0,-1,2,0,44
1,1,2,0,44
0,-1,2,2,45
1,1,1,3,45
0,1,2,3,45
1,-1,2,3,45
0,-1,2,2,45
1,-1,0,2,45
0,1,1,1,45
1,1,1,2,45
2,1,1,2,46
0,-1,1,2,46
2,-1,0,2,46
1,-1,0,2,45
1,1,0,1,47
0,1,1,1,47
1,-1,1,1,47
2,1,1,0,48
1,1,1,1,48
0,-1,1,1,48
1,-1,0,1,48
2,-1,0,0,48
1,1,0,1,47
1,1,6,6,55
2,-1,6,5,56
1,-1,6,6,56
2,1,6,6,56
1,1,6,6,55
1,-1,3,5,56
2,1,3,5,56
1,1,3,5,55
0,1,3,4,55
2,-1,2,4,56
0,-1,3,4,56
1,-1,3,5,56
2,-1,8,3,64
0,1,8,3,64
1,1,7,3,64
0,-1,8,2,64
2,1,8,2,64
1,-1,8,3,63
2,-1,8,3,64
1,-1,3,0,55
1,-1,3,1,55
0,-1,4,1,55
2,1,4,1,55
1,-1,4,2,54
1,-1,4,3,54
2,-1,4,3,55
0,-1,5,3,55
1,-1,5,4,55
2,-1,5,4,56
2,-1,5,4,57
2,-1,5,4,58
0,-1,6,4,58
2,-1,6,4,59
0,1,6,4,59
1,1,5,4,59
2,1,5,3,59
0,-1,6,3,58
2,1,6,3,58
1,1,6,3,57
2,1,6,2,57
1,1,6,2,56
0,1,6,1,56
1,1,5,1,56
2,1,5,0,56
1,-1,5,1,55
1,-1,5,2,55
0,1,5,2,55
0,1,4,2,55
2,-1,3,2,56
0,1,3,2,56
0,1,2,2,56
2,-1,1,2,57
0,1,1,2,57
1,1,0,2,57
0,-1,1,1,57
2,1,1,1,57
0,-1,2,1,56
2,1,2,1,56
1,1,2,1,55
1,1,2,0,55
2,1,1,1,60
0,-1,2,1,59
2,-1,2,1,60
0,1,2,1,60
2,1,1,1,60
1,-1,0,0,58
1,-1,0,1,58
0,-1,1,1,58
2,-1,1,1,59
0,1,1,1,59
1,1,0,1,59
1,1,0,0,59
0,-1,3,1,63
1,1,2,2,63
0,1,3,2,63
1,-1,3,2,63
0,-1,3,1,63
1,1,0,0,65
1,1,0,1,65
1,1,0,2,65
0,1,1,2,65
1,1,1,3,65
0,-1,1,3,65
2,-1,0,3,65
0,1,1,3,64
1,-1,1,3,64
0,-1,1,2,64
1,-1,0,2,64
0,1,1,1,64
2,-1,1,1,64
0,1,2,1,63
2,1,2,1,64
1,-1,2,1,64
0,1,3,0,64
1,-1,3,0,64
1,1,4,4,65
2,1,4,3,65
0,1,4,3,64
2,1,3,3,64
1,-1,3,4,63
2,-1,3,4,64
2,-1,3,4,65
2,-1,3,4,66
0,-1,4,4,66
2,1,4,4,66
1,1,4,4,65
2,-1,2,2,65
0,-1,3,2,65
2,1,3,2,65
0,1,3,2,64
2,-1,2,2,65
0,1,3,8,62
1,-1,2,9,62
2,1,2,9,62
1,1,2,9,61
2,1,2,8,61
0,-1,3,8,60
2,-1,3,8,61
2,-1,3,8,62
0,1,3,8,62
0,-1,2,4,64
2,1,2,4,64
2,1,2,4,63
0,1,2,4,62
2,-1,1,4,63
2,-1,1,4,64
0,-1,2,4,64
0,1,4,3,65
1,1,3,3,65
0,-1,4,2,65
1,-1,4,3,65
0,1,4,3,65
1,-1,4,4,63
0,1,4,4,63
0,1,3,4,63
1,1,2,4,63
0,-1,3,3,63
0,-1,4,3,63
1,-1,4,4,63
1,-1,1,8,65
0,1,1,8,65
1,1,0,8,65
1,1,0,7,65
2,1,0,6,65
0,-1,1,6,64
2,-1,1,6,65
1,-1,1,7,65
1,-1,1,8,65
0,1,4,7,62
1,1,3,7,62
0,-1,4,6,62
1,-1,4,7,62
0,1,4,7,62
0,1,6,10,60
2,1,5,10,60
1,1,5,10,59
1,1,5,9,59
2,-1,5,8,60
1,-1,5,9,60
0,-1,6,9,60
1,-1,6,10,60
0,1,6,10,60
2,-1,3,7,56
1,-1,3,8,56
2,1,3,8,56
1,1,3,8,55
2,-1,3,7,56
0,1,3,7,60
1,1,2,7,60
0,-1,3,6,60
0,-1,4,6,60
1,-1,4,7,60
0,1,4,7,60
0,1,3,7,60
2,1,5,7,69
0,1,5,7,68
2,-1,4,7,69
1,1,4,7,69
2,-1,4,6,70
0,-1,5,6,70
2,1,5,6,70
1,-1,5,7,69
2,1,5,7,69
1,1,5,10,63
2,1,5,9,63
1,-1,5,10,62
2,-1,5,10,63
1,1,5,10,63
0,-1,7,8,62
2,-1,7,8,63
0,1,7,8,63
2,1,6,8,63
0,-1,7,8,62
1,-1,10,14,69
0,-1,11,14,69
1,1,11,14,69
0,1,11,13,69
1,-1,10,14,69
2,1,3,8,65
2,1,3,8,64
0,-1,4,8,63
2,-1,4,8,64
2,-1,4,8,65
0,1,4,8,65
2,1,3,8,65
2,1,4,9,59
1,-1,4,10,58
0,1,4,10,58
2,-1,3,10,59
1,1,3,10,59
0,-1,4,9,59
2,1,4,9,59
1,1,2,9,63
0,-1,3,8,63
1,-1,3,9,63
1,-1,3,10,63
0,1,3,10,63
1,1,2,10,63
1,1,2,9,63
2,1,2,7,58
0,-1,3,7,57
2,1,3,7,57
0,1,3,7,56
2,1,2,7,56
1,-1,2,8,55
2,-1,2,8,56
0,1,2,8,56
2,-1,1,8,57
1,1,1,8,57
0,1,1,7,57
1,-1,0,8,57
2,-1,0,8,58
0,-1,1,8,58
1,1,1,8,58
0,-1,2,7,58
2,1,2,7,58
0,-1,6,14,57
2,-1,6,14,58
0,1,6,14,58
2,1,5,14,58
0,-1,6,14,57
0,1,6,10,66
1,1,5,10,66
0,-1,6,9,66
1,-1,6,10,66
0,1,6,10,66
0,-1,4,5,63
2,-1,4,5,64
0,1,4,5,64
1,-1,3,6,64
1,-1,3,7,64
1,-1,3,8,64
0,1,3,8,64
0,1,2,8,64
2,-1,1,8,65
0,-1,2,8,65
1,-1,2,9,65
0,-1,3,9,65
0,-1,4,9,65
2,1,4,9,65
1,-1,4,10,64
1,-1,4,11,64
0,1,4,11,64
1,1,3,11,64
0,1,3,10,64
2,1,2,10,64
1,-1,2,11,63
2,1,2,11,63
0,-1,3,11,62
1,1,3,11,62
2,1,3,10,62
1,-1,3,11,61
2,1,3,11,61
0,-1,4,11,60
0,-1,5,11,60
1,1,5,11,60
2,-1,5,10,61
1,1,5,10,61
0,1,5,9,61
0,1,4,9,61
2,-1,3,9,62
0,-1,4,9,62
2,-1,4,9,63
1,1,4,9,63
0,-1,5,8,63
1,-1,5,9,63
2,-1,5,9,64
1,1,5,9,64
1,1,5,8,64
2,-1,5,7,65
1,1,5,7,65
0,1,5,6,65
1,-1,4,7,65
2,1,4,7,65
1,1,4,7,64
2,1,4,6,64
0,1,4,6,63
1,1,3,6,63
0,-1,4,5,63
2,1,2,7,63
0,1,2,7,62
2,-1,1,7,63
0,1,1,7,63
1,-1,0,8,63
2,-1,0,8,64
0,-1,1,8,64
2,1,1,8,64
2,1,1,8,63
0,-1,2,8,62
2,-1,2,8,63
1,1,2,8,63
2,1,2,7,63
2,1,4,5,60
0,-1,5,5,59
2,-1,5,5,60
0,1,5,5,60
2,1,4,5,60
0,-1,8,3,60
2,-1,8,3,61
0,1,8,3,61
2,1,7,3,61
0,-1,8,3,60
1,1,6,12,59
0,-1,7,11,59
2,-1,7,11,60
0,1,7,11,60
1,-1,6,12,60
2,1,6,12,60
1,1,6,12,59
2,1,7,8,59
1,-1,7,9,58
2,1,7,9,58
0,-1,8,9,57
2,-1,8,9,58
2,-1,8,9,59
1,1,8,9,59
0,1,8,8,59
2,1,7,8,59
1,-1,4,7,56
2,1,4,7,56
0,-1,5,7,55
2,-1,5,7,56
1,1,5,7,56
1,1,5,6,56
2,1,5,5,56
1,-1,5,6,55
0,1,5,6,55
2,-1,4,6,56
1,-1,4,7,56
2,-1,9,6,57
1,1,9,6,57
2,1,9,5,57
1,-1,9,6,56
2,-1,9,6,57
1,-1,10,7,63
0,-1,11,7,63
1,1,11,7,63
0,1,11,6,63
1,-1,10,7,63
0,-1,1,8,60
1,1,1,8,60
0,1,1,7,60
1,-1,0,8,60
0,-1,1,8,60
1,1,6,1,63
0,1,6,0,63
1,-1,5,1,63
0,-1,6,1,63
1,1,6,1,63
0,-1,11,4,56
1,1,11,4,56
0,1,11,3,56
1,-1,10,4,56
0,-1,11,4,56
1,-1,10,17,63
0,1,10,17,63
1,1,9,17,63
0,-1,10,16,63
1,-1,10,17,63
2,-1,8,3,52
0,-1,9,3,52
1,-1,9,4,52
2,1,9,4,52
0,1,9,4,51
1,1,8,4,51
2,-1,8,3,52
2,1,7,9,63
0,1,7,9,62
2,-1,6,9,63
0,-1,7,9,63
2,1,7,9,63
0,1,7,8,57
1,-1,6,9,57
0,-1,7,9,57
1,1,7,9,57
0,1,7,8,57
1,-1,2,0,66
2,1,2,0,66
0,-1,3,0,65
1,-1,3,1,65
0,1,3,1,65
2,-1,2,1,66
0,-1,3,1,66
1,-1,3,2,66
0,1,3,2,66
0,1,2,2,66
1,-1,1,3,66
2,-1,1,3,67
1,1,1,3,67
0,1,1,2,67
1,1,0,2,67
2,1,0,1,67
0,-1,1,1,66
2,1,1,1,66
1,-1,1,2,65
0,-1,2,2,65
1,-1,2,3,65
0,-1,3,3,65
1,-1,3,4,65
0,1,3,4,65
0,1,2,4,65
1,1,1,4,65
2,1,1,3,65
0,-1,2,3,64
1,-1,2,4,64
0,-1,3,4,64
0,-1,4,4,64
2,1,4,4,64
1,-1,4,5,63
2,1,4,5,63
0,1,4,5,62
2,1,3,5,62
1,-1,3,6,61
0,1,3,6,61
1,1,2,6,61
2,-1,2,5,62
1,-1,2,6,62
1,-1,2,7,62
0,-1,3,7,62
2,1,3,7,62
0,-1,4,7,61
2,-1,4,7,62
0,-1,5,7,62
